File Name,LL_LL,LL_LH,LL_HL,LL_HH,LH_LL,LH_LH,LH_HL,LH_HH,HL_LL,HL_LH,HL_HL,HL_HH,HH_LL,HH_LH,HH_HL,HH_HH
0884.png,121.65625,106.375,110.5625,109.921875,134.296875,110.640625,113.546875,108.84375,109.890625,106.546875,101.609375,101.21875,111.8125,103.765625,100.015625,85.703125
0157.png,140.375,170.09375,141.328125,98.875,131.3125,97.53125,111.609375,97.28125,147.515625,124.140625,80.25,108.40625,93.921875,70.515625,86.015625,86.046875
0723.png,167.375,133.546875,112.5625,101.109375,90.9375,90.75,101.453125,103.40625,104.578125,96.484375,116.75,73.390625,75.671875,79.296875,64.046875,69.8125
0666.png,115.875,75.234375,69.265625,74.125,64.359375,86.5625,73.46875,62.671875,80.109375,79.71875,68.703125,73.515625,79.609375,48.28125,56.359375,62.3125
0070.png,120.078125,146.25,84.234375,86.1875,163.203125,101.328125,81.9375,86.140625,89.359375,80.453125,76.609375,61.296875,80.0,55.703125,60.25,77.71875
0435.png,120.75,141.671875,91.71875,96.0625,134.375,114.5,74.0,74.140625,76.796875,64.21875,90.3125,71.53125,47.953125,52.0,36.0625,40.1875
0036.png,123.203125,132.296875,118.328125,119.171875,122.859375,137.296875,107.203125,138.828125,131.390625,107.21875,124.21875,131.484375,105.71875,117.5,106.40625,112.421875
0718.png,155.5,117.21875,107.875,113.40625,133.609375,117.921875,96.515625,91.890625,123.875,109.453125,91.171875,98.484375,77.78125,62.09375,62.09375,77.921875
0454.png,68.234375,93.078125,128.03125,85.5625,113.1875,108.015625,97.859375,84.015625,129.578125,105.515625,99.1875,78.78125,69.6875,65.765625,62.078125,66.015625
0620.png,90.15625,105.953125,110.328125,104.875,104.796875,104.359375,90.21875,90.15625,88.421875,91.015625,108.21875,100.546875,87.890625,84.171875,72.3125,73.84375
0604.png,147.125,50.515625,43.1875,29.1875,48.515625,42.578125,43.5625,42.84375,37.765625,25.96875,31.828125,30.71875,35.765625,39.640625,32.3125,40.03125
0961.png,124.75,95.8125,77.328125,91.75,101.15625,104.453125,88.0,78.078125,77.921875,73.90625,93.4375,93.109375,51.953125,55.515625,56.609375,49.765625
0564.png,173.375,28.40625,51.71875,52.890625,53.1875,69.015625,60.296875,55.234375,58.09375,50.171875,58.71875,50.890625,40.015625,51.796875,40.4375,40.015625
0965.png,126.25,98.46875,119.78125,117.65625,118.46875,132.5,128.0,116.71875,128.453125,106.59375,118.078125,103.953125,119.109375,112.359375,91.9375,99.5625
